Index Doc1,Index Doc2,Sentence Doc1,Sentence Doc2,Similarity_TF,Similarity_Sem
13,11,(ii) Holding qualifying liquid resources sufficient to meet the minimum liquidity resource requirement under paragraph (e)(7)(i) of this section in each relevant currency for which the covered clearing agency has payment obligations owed to clearing members.,"Finally, proposed Rule 17Ad-22(e)(7)(x) would require a covered clearing agency to
establish, implement, maintain and enforce written policies and procedures reasonably designed
to ensure that it, at least once a year, evaluates the feasibility of maintaining sufficient liquid
resources at a minimum in all relevant currencies to effect same-day and, where appropriate,
intraday and multiday settlement of payment obligations with a high degree of confidence under
a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the
two participant families that would potentially cause the largest aggregate payment obligation for
the covered clearing agency in extreme but plausible market conditions if the covered clearing
agency provides CCP services and is either systemically important in multiple jurisdictions or a
clearing agency involved in activities with a more complex risk profile",0.2530557390210009,0.6722827
14,3,"(iii) Using the access to accounts and services at a Federal Reserve Bank, pursuant to Section 806(a) of the Payment, Clearing, and Settlement Supervision Act of 2010 (12 USC 5465(a)), or other relevant central bank, when available and where determined to be practical by the board of directors of the covered clearing agency, to enhance its management of liquidity risk.","The Commission also proposed Rule 17Ad-22(a)(15)
to define “qualifying liquid resources,” which would include three types of assets, in each
relevant currency:
• cash held either at the central bank of issue or at creditworthy commercial banks;
• assets that are readily available and convertible into cash through either:
o prearranged funding arrangements without material adverse change limitations,
such as committed lines of credit, foreign exchange swaps, and repurchase
agreements, or
o other prearranged funding arrangements determined to be highly reliable even in
extreme but plausible market conditions by the board of directors of the covered
clearing agency following a review conducted for this purpose not less than
annually; and
• other assets that are readily available and eligible for pledging to (or conducting other
appropriate forms of transactions with) a relevant central bank, if the covered clearing
agency has access to routine credit at such central bank.",0.3290348424749289,0.5316653
14,4,"(iii) Using the access to accounts and services at a Federal Reserve Bank, pursuant to Section 806(a) of the Payment, Clearing, and Settlement Supervision Act of 2010 (12 USC 5465(a)), or other relevant central bank, when available and where determined to be practical by the board of directors of the covered clearing agency, to enhance its management of liquidity risk.","Proposed Rule 17Ad-22(e)(7)(iii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
it uses accounts and services at a Federal Reserve Bank, pursuant to Section 806(a) of the
Clearing Supervision Act,344 or other relevant central bank, when available and wheredetermined to be practical by the board of directors of the covered clearing agency, to enhance
its management of liquidity risk.",0.7421697947866209,0.4969872
14,7,"(iii) Using the access to accounts and services at a Federal Reserve Bank, pursuant to Section 806(a) of the Payment, Clearing, and Settlement Supervision Act of 2010 (12 USC 5465(a)), or other relevant central bank, when available and where determined to be practical by the board of directors of the covered clearing agency, to enhance its management of liquidity risk.","Proposed Rule 17Ad-22(e)(7)(vi)(A) through (C) would require a covered clearing
agency to establish, implement, maintain and enforce written policies and procedures reasonably
designed to determine the amount and regularly test the sufficiency of the liquid resources held
for purposes of meeting the minimum liquid resource requirement of proposed Rule 17Ad-
22(e)(7)(i) by (A) conducting a stress test of its liquidity resources at least once each day using
standard and predetermined parameters and assumptions; (B) conducting a comprehensive
analysis of the existing stress testing scenarios, models, and underlying parameters and
assumptions used in evaluating liquidity needs and resources, and considering modifications to
ensure they are appropriate for determining the covered clearing agency’s identified liquidity
needs and resources in light of current and evolving market conditions at least once each month;
and (C) conducting a comprehensive analysis of the existing stress testing scenarios, models, and
underlying parameters and assumptions used in evaluating liquidity needs and resources more
frequently when products cleared or markets served display high volatility or become less liquid,
when the size or concentration of positions held by participants increases significantly, or in
other circumstances described in the covered clearing agency’s policies and procedures;
Proposed Rule 17Ad-22(e)(7)(vi)(D) would also require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
reporting the results of the analyses performed under proposed Rule 17Ad-22(e)(7)(vi)(B) and
(C) to appropriate decision makers, including the risk management committee or board of
directors, at the covered clearing agency for use in evaluating the adequacy of and adjusting its
liquidity risk management framework.",0.3148317450455172,0.42056996
14,11,"(iii) Using the access to accounts and services at a Federal Reserve Bank, pursuant to Section 806(a) of the Payment, Clearing, and Settlement Supervision Act of 2010 (12 USC 5465(a)), or other relevant central bank, when available and where determined to be practical by the board of directors of the covered clearing agency, to enhance its management of liquidity risk.","Finally, proposed Rule 17Ad-22(e)(7)(x) would require a covered clearing agency to
establish, implement, maintain and enforce written policies and procedures reasonably designed
to ensure that it, at least once a year, evaluates the feasibility of maintaining sufficient liquid
resources at a minimum in all relevant currencies to effect same-day and, where appropriate,
intraday and multiday settlement of payment obligations with a high degree of confidence under
a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the
two participant families that would potentially cause the largest aggregate payment obligation for
the covered clearing agency in extreme but plausible market conditions if the covered clearing
agency provides CCP services and is either systemically important in multiple jurisdictions or a
clearing agency involved in activities with a more complex risk profile",0.2789860064366783,0.5706469
15,2,"(iv) Undertaking due diligence to confirm that it has a reasonable basis to believe each of its liquidity providers, whether or not such liquidity provider is a clearing member, has:
(A) Sufficient information to understand and manage the liquidity provider’s liquidity risks; and
 (B) The capacity to perform as required under its commitments to provide liquidity to the covered clearing agency.","Proposed Rule 17Ad-22(e)(7)(ii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
that it holds qualifying liquid resources sufficient to meet the minimum liquidity resource
requirement in each relevant currency for which the covered clearing agency has payment obligations owed to clearing members.",0.2742881311811023,0.52033013
15,5,"(iv) Undertaking due diligence to confirm that it has a reasonable basis to believe each of its liquidity providers, whether or not such liquidity provider is a clearing member, has:
(A) Sufficient information to understand and manage the liquidity provider’s liquidity risks; and
 (B) The capacity to perform as required under its commitments to provide liquidity to the covered clearing agency.","Proposed Rule 17Ad-22(e)(7)(iv) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
it undertakes due diligence to confirm that it has a reasonable basis to believe each of its liquidity
providers, whether or not such liquidity provider is a clearing member, has sufficient information
to understand and manage the liquidity provider’s liquidity risks, and the capacity to perform as
required under its commitments to provide liquidity.",0.8950948986831401,0.50448835
15,6,"(iv) Undertaking due diligence to confirm that it has a reasonable basis to believe each of its liquidity providers, whether or not such liquidity provider is a clearing member, has:
(A) Sufficient information to understand and manage the liquidity provider’s liquidity risks; and
 (B) The capacity to perform as required under its commitments to provide liquidity to the covered clearing agency.","Proposed Rule 17Ad-22(e)(7)(v) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
that the covered clearing agency maintains and, on at least an annual basis, tests with each
liquidity provider, to the extent practicable, its procedures and operational capacity for accessing
each type of relevant liquidity resource.",0.32088815310355556,0.54788744
16,5,"(v) Maintaining and testing with each liquidity provider, to the extent practicable, the covered clearing agency’s procedures and operational capacity for accessing each type of relevant liquidity resource under paragraph (e)(7)(i) of this section at least annually.","Proposed Rule 17Ad-22(e)(7)(iv) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
it undertakes due diligence to confirm that it has a reasonable basis to believe each of its liquidity
providers, whether or not such liquidity provider is a clearing member, has sufficient information
to understand and manage the liquidity provider’s liquidity risks, and the capacity to perform as
required under its commitments to provide liquidity.",0.2772892545513643,0.46957526
16,6,"(v) Maintaining and testing with each liquidity provider, to the extent practicable, the covered clearing agency’s procedures and operational capacity for accessing each type of relevant liquidity resource under paragraph (e)(7)(i) of this section at least annually.","Proposed Rule 17Ad-22(e)(7)(v) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
that the covered clearing agency maintains and, on at least an annual basis, tests with each
liquidity provider, to the extent practicable, its procedures and operational capacity for accessing
each type of relevant liquidity resource.",0.6415420145743006,0.49573165
16,7,"(v) Maintaining and testing with each liquidity provider, to the extent practicable, the covered clearing agency’s procedures and operational capacity for accessing each type of relevant liquidity resource under paragraph (e)(7)(i) of this section at least annually.","Proposed Rule 17Ad-22(e)(7)(vi)(A) through (C) would require a covered clearing
agency to establish, implement, maintain and enforce written policies and procedures reasonably
designed to determine the amount and regularly test the sufficiency of the liquid resources held
for purposes of meeting the minimum liquid resource requirement of proposed Rule 17Ad-
22(e)(7)(i) by (A) conducting a stress test of its liquidity resources at least once each day using
standard and predetermined parameters and assumptions; (B) conducting a comprehensive
analysis of the existing stress testing scenarios, models, and underlying parameters and
assumptions used in evaluating liquidity needs and resources, and considering modifications to
ensure they are appropriate for determining the covered clearing agency’s identified liquidity
needs and resources in light of current and evolving market conditions at least once each month;
and (C) conducting a comprehensive analysis of the existing stress testing scenarios, models, and
underlying parameters and assumptions used in evaluating liquidity needs and resources more
frequently when products cleared or markets served display high volatility or become less liquid,
when the size or concentration of positions held by participants increases significantly, or in
other circumstances described in the covered clearing agency’s policies and procedures;
Proposed Rule 17Ad-22(e)(7)(vi)(D) would also require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
reporting the results of the analyses performed under proposed Rule 17Ad-22(e)(7)(vi)(B) and
(C) to appropriate decision makers, including the risk management committee or board of
directors, at the covered clearing agency for use in evaluating the adequacy of and adjusting its
liquidity risk management framework.",0.29650639564964804,0.49658683
16,11,"(v) Maintaining and testing with each liquidity provider, to the extent practicable, the covered clearing agency’s procedures and operational capacity for accessing each type of relevant liquidity resource under paragraph (e)(7)(i) of this section at least annually.","Finally, proposed Rule 17Ad-22(e)(7)(x) would require a covered clearing agency to
establish, implement, maintain and enforce written policies and procedures reasonably designed
to ensure that it, at least once a year, evaluates the feasibility of maintaining sufficient liquid
resources at a minimum in all relevant currencies to effect same-day and, where appropriate,
intraday and multiday settlement of payment obligations with a high degree of confidence under
a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the
two participant families that would potentially cause the largest aggregate payment obligation for
the covered clearing agency in extreme but plausible market conditions if the covered clearing
agency provides CCP services and is either systemically important in multiple jurisdictions or a
clearing agency involved in activities with a more complex risk profile",0.26166122530267283,0.7124209
17,0,"(vi) Determining the amount and regularly testing the sufficiency of the liquid resources held for purposes of meeting the minimum liquid resource requirement under paragraph (e)(7)(i) of this section by, at a minimum:
(A) Conducting stress testing of its liquidity resources at least once each day using standard and predetermined parameters and assumptions;
(B) Conducting a comprehensive analysis on at least a monthly basis of the existing stress testing scenarios, models, and underlying parameters and assumptions used in evaluating liquidity needs and resources, and considering modifications to ensure they are appropriate for determining the clearing agency’s identified liquidity needs and resources in light of current and evolving market conditions;
(C) Conducting a comprehensive analysis of the scenarios, models, and underlying parameters and assumptions used in evaluating liquidity needs and resources more frequently than monthly when the products cleared or markets served display high volatility or become less liquid, when the size or concentration of positions held by the clearing agency’s participants increases significantly, or in other appropriate circumstances described in such policies and procedures; and
(D) Reporting the results of its analyses under paragraphs (e)(7)(vi)(B) and (C) of this section to appropriate decision makers at the covered clearing agency, including but not limited to, its risk management committee or board of directors, and using these results to evaluate the adequacy of and adjust its liquidity risk management methodology, model parameters, and any other relevant aspects of its liquidity risk management framework.","As proposed, Rule 17Ad-22(e)(7) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to
effectively measure, monitor, and manage the liquidity risk that arises in or is borne by it, by
meeting, at a minimum, the ten requirements specified in the rule.",0.2647703789942706,0.4916389
17,1,"(vi) Determining the amount and regularly testing the sufficiency of the liquid resources held for purposes of meeting the minimum liquid resource requirement under paragraph (e)(7)(i) of this section by, at a minimum:
(A) Conducting stress testing of its liquidity resources at least once each day using standard and predetermined parameters and assumptions;
(B) Conducting a comprehensive analysis on at least a monthly basis of the existing stress testing scenarios, models, and underlying parameters and assumptions used in evaluating liquidity needs and resources, and considering modifications to ensure they are appropriate for determining the clearing agency’s identified liquidity needs and resources in light of current and evolving market conditions;
(C) Conducting a comprehensive analysis of the scenarios, models, and underlying parameters and assumptions used in evaluating liquidity needs and resources more frequently than monthly when the products cleared or markets served display high volatility or become less liquid, when the size or concentration of positions held by the clearing agency’s participants increases significantly, or in other appropriate circumstances described in such policies and procedures; and
(D) Reporting the results of its analyses under paragraphs (e)(7)(vi)(B) and (C) of this section to appropriate decision makers at the covered clearing agency, including but not limited to, its risk management committee or board of directors, and using these results to evaluate the adequacy of and adjust its liquidity risk management methodology, model parameters, and any other relevant aspects of its liquidity risk management framework.","Proposed Rule 17Ad-22(e)(7)(i) would require that a covered clearing agency’s policies
and procedures be reasonably designed to ensure that it maintains sufficient liquid resources in
all relevant currencies to effect same-day and, where appropriate, intraday and multiday
settlement of payment obligations with a high degree of confidence under a wide range of
potential stress scenarios that includes the default of the participant family that would generate
the largest aggregate payment obligation for it in extreme but plausible market conditions.",0.29256873194496014,0.4680042
17,3,"(vi) Determining the amount and regularly testing the sufficiency of the liquid resources held for purposes of meeting the minimum liquid resource requirement under paragraph (e)(7)(i) of this section by, at a minimum:
(A) Conducting stress testing of its liquidity resources at least once each day using standard and predetermined parameters and assumptions;
(B) Conducting a comprehensive analysis on at least a monthly basis of the existing stress testing scenarios, models, and underlying parameters and assumptions used in evaluating liquidity needs and resources, and considering modifications to ensure they are appropriate for determining the clearing agency’s identified liquidity needs and resources in light of current and evolving market conditions;
(C) Conducting a comprehensive analysis of the scenarios, models, and underlying parameters and assumptions used in evaluating liquidity needs and resources more frequently than monthly when the products cleared or markets served display high volatility or become less liquid, when the size or concentration of positions held by the clearing agency’s participants increases significantly, or in other appropriate circumstances described in such policies and procedures; and
(D) Reporting the results of its analyses under paragraphs (e)(7)(vi)(B) and (C) of this section to appropriate decision makers at the covered clearing agency, including but not limited to, its risk management committee or board of directors, and using these results to evaluate the adequacy of and adjust its liquidity risk management methodology, model parameters, and any other relevant aspects of its liquidity risk management framework.","The Commission also proposed Rule 17Ad-22(a)(15)
to define “qualifying liquid resources,” which would include three types of assets, in each
relevant currency:
• cash held either at the central bank of issue or at creditworthy commercial banks;
• assets that are readily available and convertible into cash through either:
o prearranged funding arrangements without material adverse change limitations,
such as committed lines of credit, foreign exchange swaps, and repurchase
agreements, or
o other prearranged funding arrangements determined to be highly reliable even in
extreme but plausible market conditions by the board of directors of the covered
clearing agency following a review conducted for this purpose not less than
annually; and
• other assets that are readily available and eligible for pledging to (or conducting other
appropriate forms of transactions with) a relevant central bank, if the covered clearing
agency has access to routine credit at such central bank.",0.28208141833800554,0.40149236
17,4,"(vi) Determining the amount and regularly testing the sufficiency of the liquid resources held for purposes of meeting the minimum liquid resource requirement under paragraph (e)(7)(i) of this section by, at a minimum:
(A) Conducting stress testing of its liquidity resources at least once each day using standard and predetermined parameters and assumptions;
(B) Conducting a comprehensive analysis on at least a monthly basis of the existing stress testing scenarios, models, and underlying parameters and assumptions used in evaluating liquidity needs and resources, and considering modifications to ensure they are appropriate for determining the clearing agency’s identified liquidity needs and resources in light of current and evolving market conditions;
(C) Conducting a comprehensive analysis of the scenarios, models, and underlying parameters and assumptions used in evaluating liquidity needs and resources more frequently than monthly when the products cleared or markets served display high volatility or become less liquid, when the size or concentration of positions held by the clearing agency’s participants increases significantly, or in other appropriate circumstances described in such policies and procedures; and
(D) Reporting the results of its analyses under paragraphs (e)(7)(vi)(B) and (C) of this section to appropriate decision makers at the covered clearing agency, including but not limited to, its risk management committee or board of directors, and using these results to evaluate the adequacy of and adjust its liquidity risk management methodology, model parameters, and any other relevant aspects of its liquidity risk management framework.","Proposed Rule 17Ad-22(e)(7)(iii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
it uses accounts and services at a Federal Reserve Bank, pursuant to Section 806(a) of the
Clearing Supervision Act,344 or other relevant central bank, when available and wheredetermined to be practical by the board of directors of the covered clearing agency, to enhance
its management of liquidity risk.",0.33922113099821777,0.5331589
17,6,"(vi) Determining the amount and regularly testing the sufficiency of the liquid resources held for purposes of meeting the minimum liquid resource requirement under paragraph (e)(7)(i) of this section by, at a minimum:
(A) Conducting stress testing of its liquidity resources at least once each day using standard and predetermined parameters and assumptions;
(B) Conducting a comprehensive analysis on at least a monthly basis of the existing stress testing scenarios, models, and underlying parameters and assumptions used in evaluating liquidity needs and resources, and considering modifications to ensure they are appropriate for determining the clearing agency’s identified liquidity needs and resources in light of current and evolving market conditions;
(C) Conducting a comprehensive analysis of the scenarios, models, and underlying parameters and assumptions used in evaluating liquidity needs and resources more frequently than monthly when the products cleared or markets served display high volatility or become less liquid, when the size or concentration of positions held by the clearing agency’s participants increases significantly, or in other appropriate circumstances described in such policies and procedures; and
(D) Reporting the results of its analyses under paragraphs (e)(7)(vi)(B) and (C) of this section to appropriate decision makers at the covered clearing agency, including but not limited to, its risk management committee or board of directors, and using these results to evaluate the adequacy of and adjust its liquidity risk management methodology, model parameters, and any other relevant aspects of its liquidity risk management framework.","Proposed Rule 17Ad-22(e)(7)(v) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
that the covered clearing agency maintains and, on at least an annual basis, tests with each
liquidity provider, to the extent practicable, its procedures and operational capacity for accessing
each type of relevant liquidity resource.",0.2889302478877511,0.45936286
17,7,"(vi) Determining the amount and regularly testing the sufficiency of the liquid resources held for purposes of meeting the minimum liquid resource requirement under paragraph (e)(7)(i) of this section by, at a minimum:
(A) Conducting stress testing of its liquidity resources at least once each day using standard and predetermined parameters and assumptions;
(B) Conducting a comprehensive analysis on at least a monthly basis of the existing stress testing scenarios, models, and underlying parameters and assumptions used in evaluating liquidity needs and resources, and considering modifications to ensure they are appropriate for determining the clearing agency’s identified liquidity needs and resources in light of current and evolving market conditions;
(C) Conducting a comprehensive analysis of the scenarios, models, and underlying parameters and assumptions used in evaluating liquidity needs and resources more frequently than monthly when the products cleared or markets served display high volatility or become less liquid, when the size or concentration of positions held by the clearing agency’s participants increases significantly, or in other appropriate circumstances described in such policies and procedures; and
(D) Reporting the results of its analyses under paragraphs (e)(7)(vi)(B) and (C) of this section to appropriate decision makers at the covered clearing agency, including but not limited to, its risk management committee or board of directors, and using these results to evaluate the adequacy of and adjust its liquidity risk management methodology, model parameters, and any other relevant aspects of its liquidity risk management framework.","Proposed Rule 17Ad-22(e)(7)(vi)(A) through (C) would require a covered clearing
agency to establish, implement, maintain and enforce written policies and procedures reasonably
designed to determine the amount and regularly test the sufficiency of the liquid resources held
for purposes of meeting the minimum liquid resource requirement of proposed Rule 17Ad-
22(e)(7)(i) by (A) conducting a stress test of its liquidity resources at least once each day using
standard and predetermined parameters and assumptions; (B) conducting a comprehensive
analysis of the existing stress testing scenarios, models, and underlying parameters and
assumptions used in evaluating liquidity needs and resources, and considering modifications to
ensure they are appropriate for determining the covered clearing agency’s identified liquidity
needs and resources in light of current and evolving market conditions at least once each month;
and (C) conducting a comprehensive analysis of the existing stress testing scenarios, models, and
underlying parameters and assumptions used in evaluating liquidity needs and resources more
frequently when products cleared or markets served display high volatility or become less liquid,
when the size or concentration of positions held by participants increases significantly, or in
other circumstances described in the covered clearing agency’s policies and procedures;
Proposed Rule 17Ad-22(e)(7)(vi)(D) would also require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
reporting the results of the analyses performed under proposed Rule 17Ad-22(e)(7)(vi)(B) and
(C) to appropriate decision makers, including the risk management committee or board of
directors, at the covered clearing agency for use in evaluating the adequacy of and adjusting its
liquidity risk management framework.",0.8560696054052122,0.48903498
17,11,"(vi) Determining the amount and regularly testing the sufficiency of the liquid resources held for purposes of meeting the minimum liquid resource requirement under paragraph (e)(7)(i) of this section by, at a minimum:
(A) Conducting stress testing of its liquidity resources at least once each day using standard and predetermined parameters and assumptions;
(B) Conducting a comprehensive analysis on at least a monthly basis of the existing stress testing scenarios, models, and underlying parameters and assumptions used in evaluating liquidity needs and resources, and considering modifications to ensure they are appropriate for determining the clearing agency’s identified liquidity needs and resources in light of current and evolving market conditions;
(C) Conducting a comprehensive analysis of the scenarios, models, and underlying parameters and assumptions used in evaluating liquidity needs and resources more frequently than monthly when the products cleared or markets served display high volatility or become less liquid, when the size or concentration of positions held by the clearing agency’s participants increases significantly, or in other appropriate circumstances described in such policies and procedures; and
(D) Reporting the results of its analyses under paragraphs (e)(7)(vi)(B) and (C) of this section to appropriate decision makers at the covered clearing agency, including but not limited to, its risk management committee or board of directors, and using these results to evaluate the adequacy of and adjust its liquidity risk management methodology, model parameters, and any other relevant aspects of its liquidity risk management framework.","Finally, proposed Rule 17Ad-22(e)(7)(x) would require a covered clearing agency to
establish, implement, maintain and enforce written policies and procedures reasonably designed
to ensure that it, at least once a year, evaluates the feasibility of maintaining sufficient liquid
resources at a minimum in all relevant currencies to effect same-day and, where appropriate,
intraday and multiday settlement of payment obligations with a high degree of confidence under
a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the
two participant families that would potentially cause the largest aggregate payment obligation for
the covered clearing agency in extreme but plausible market conditions if the covered clearing
agency provides CCP services and is either systemically important in multiple jurisdictions or a
clearing agency involved in activities with a more complex risk profile",0.3625358329313829,0.53548485
18,8,(vii) Performing a model validation of its liquidity risk models not less than annually or more frequently as may be contemplated by the covered clearing agency’s risk managementframework established pursuant to paragraph (e)(3) of this section.,"Proposed Rule 17Ad-22(e)(7)(vii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
performing an annual or more frequent conforming model validation of its liquidity risk
models.",0.382187766058604,0.43778464
19,1,"(viii) Addressing foreseeable liquidity shortfalls that would not be covered by the covered clearing agency’s liquid resources and seek to avoid unwinding, revoking, or delaying the same day settlement of payment obligations.","Proposed Rule 17Ad-22(e)(7)(i) would require that a covered clearing agency’s policies
and procedures be reasonably designed to ensure that it maintains sufficient liquid resources in
all relevant currencies to effect same-day and, where appropriate, intraday and multiday
settlement of payment obligations with a high degree of confidence under a wide range of
potential stress scenarios that includes the default of the participant family that would generate
the largest aggregate payment obligation for it in extreme but plausible market conditions.",0.28770228044540025,0.44452384
19,9,"(viii) Addressing foreseeable liquidity shortfalls that would not be covered by the covered clearing agency’s liquid resources and seek to avoid unwinding, revoking, or delaying the same day settlement of payment obligations.","Proposed Rule 17Ad-22(e)(7)(viii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to address
foreseeable liquidity shortfalls that would not be covered by its liquid resources and seek to
avoid unwinding, revoking, or delaying the same-day settlement of payment obligations.",0.7713877834983276,0.27129528
19,11,"(viii) Addressing foreseeable liquidity shortfalls that would not be covered by the covered clearing agency’s liquid resources and seek to avoid unwinding, revoking, or delaying the same day settlement of payment obligations.","Finally, proposed Rule 17Ad-22(e)(7)(x) would require a covered clearing agency to
establish, implement, maintain and enforce written policies and procedures reasonably designed
to ensure that it, at least once a year, evaluates the feasibility of maintaining sufficient liquid
resources at a minimum in all relevant currencies to effect same-day and, where appropriate,
intraday and multiday settlement of payment obligations with a high degree of confidence under
a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the
two participant families that would potentially cause the largest aggregate payment obligation for
the covered clearing agency in extreme but plausible market conditions if the covered clearing
agency provides CCP services and is either systemically important in multiple jurisdictions or a
clearing agency involved in activities with a more complex risk profile",0.30172950732062526,0.56930095
20,10,(ix) Describing the covered clearing agency’s process to replenish any liquid resources that the clearing agency may employ during a stress event.,"Proposed Rule 17Ad-22(e)(7)(ix) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to describe
its process for replenishing any liquid resources that it may employ during a stress event.",0.5725712327253295,0.39535505
21,1,"(x) Undertaking an analysis at least once a year that evaluates the feasibility of maintaining sufficient liquid resources at a minimum in all relevant currencies to effect same- day and, where appropriate, intraday and multiday settlement of payment obligations with a high degree of confidence under a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the two participant families that would potentially cause the largest aggregate payment obligation for the covered clearing agency in extreme but plausible market conditions if the covered clearing agency provides central counterparty services and is either systemically important in multiple jurisdictions or a clearing agency involved in activities with a more complex risk profile.","Proposed Rule 17Ad-22(e)(7)(i) would require that a covered clearing agency’s policies
and procedures be reasonably designed to ensure that it maintains sufficient liquid resources in
all relevant currencies to effect same-day and, where appropriate, intraday and multiday
settlement of payment obligations with a high degree of confidence under a wide range of
potential stress scenarios that includes the default of the participant family that would generate
the largest aggregate payment obligation for it in extreme but plausible market conditions.",0.6012234377117429,0.5180852
21,2,"(x) Undertaking an analysis at least once a year that evaluates the feasibility of maintaining sufficient liquid resources at a minimum in all relevant currencies to effect same- day and, where appropriate, intraday and multiday settlement of payment obligations with a high degree of confidence under a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the two participant families that would potentially cause the largest aggregate payment obligation for the covered clearing agency in extreme but plausible market conditions if the covered clearing agency provides central counterparty services and is either systemically important in multiple jurisdictions or a clearing agency involved in activities with a more complex risk profile.","Proposed Rule 17Ad-22(e)(7)(ii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
that it holds qualifying liquid resources sufficient to meet the minimum liquidity resource
requirement in each relevant currency for which the covered clearing agency has payment obligations owed to clearing members.",0.2600938405220954,0.5249671
21,3,"(x) Undertaking an analysis at least once a year that evaluates the feasibility of maintaining sufficient liquid resources at a minimum in all relevant currencies to effect same- day and, where appropriate, intraday and multiday settlement of payment obligations with a high degree of confidence under a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the two participant families that would potentially cause the largest aggregate payment obligation for the covered clearing agency in extreme but plausible market conditions if the covered clearing agency provides central counterparty services and is either systemically important in multiple jurisdictions or a clearing agency involved in activities with a more complex risk profile.","The Commission also proposed Rule 17Ad-22(a)(15)
to define “qualifying liquid resources,” which would include three types of assets, in each
relevant currency:
• cash held either at the central bank of issue or at creditworthy commercial banks;
• assets that are readily available and convertible into cash through either:
o prearranged funding arrangements without material adverse change limitations,
such as committed lines of credit, foreign exchange swaps, and repurchase
agreements, or
o other prearranged funding arrangements determined to be highly reliable even in
extreme but plausible market conditions by the board of directors of the covered
clearing agency following a review conducted for this purpose not less than
annually; and
• other assets that are readily available and eligible for pledging to (or conducting other
appropriate forms of transactions with) a relevant central bank, if the covered clearing
agency has access to routine credit at such central bank.",0.2776653133942752,0.69333243
21,7,"(x) Undertaking an analysis at least once a year that evaluates the feasibility of maintaining sufficient liquid resources at a minimum in all relevant currencies to effect same- day and, where appropriate, intraday and multiday settlement of payment obligations with a high degree of confidence under a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the two participant families that would potentially cause the largest aggregate payment obligation for the covered clearing agency in extreme but plausible market conditions if the covered clearing agency provides central counterparty services and is either systemically important in multiple jurisdictions or a clearing agency involved in activities with a more complex risk profile.","Proposed Rule 17Ad-22(e)(7)(vi)(A) through (C) would require a covered clearing
agency to establish, implement, maintain and enforce written policies and procedures reasonably
designed to determine the amount and regularly test the sufficiency of the liquid resources held
for purposes of meeting the minimum liquid resource requirement of proposed Rule 17Ad-
22(e)(7)(i) by (A) conducting a stress test of its liquidity resources at least once each day using
standard and predetermined parameters and assumptions; (B) conducting a comprehensive
analysis of the existing stress testing scenarios, models, and underlying parameters and
assumptions used in evaluating liquidity needs and resources, and considering modifications to
ensure they are appropriate for determining the covered clearing agency’s identified liquidity
needs and resources in light of current and evolving market conditions at least once each month;
and (C) conducting a comprehensive analysis of the existing stress testing scenarios, models, and
underlying parameters and assumptions used in evaluating liquidity needs and resources more
frequently when products cleared or markets served display high volatility or become less liquid,
when the size or concentration of positions held by participants increases significantly, or in
other circumstances described in the covered clearing agency’s policies and procedures;
Proposed Rule 17Ad-22(e)(7)(vi)(D) would also require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
reporting the results of the analyses performed under proposed Rule 17Ad-22(e)(7)(vi)(B) and
(C) to appropriate decision makers, including the risk management committee or board of
directors, at the covered clearing agency for use in evaluating the adequacy of and adjusting its
liquidity risk management framework.",0.3593871450772773,0.46121573
